,LTC,,,,,ETH,,,,,ETC,,,,,DASH,,,,,BTC,,,,
date,marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD)
2017-11-29,5190184417.47,96.01,786819968,79.16421708,1778597526.04,45451998106.5,473.28,2675940096,444.283457465,13470307377.1,3328725713.78,33.99,919393024,40.8847038854,260459540.779,4833693478.09,626.26,415879008,8.95645088,443205060.99,168388315300,10077.4,11568799744,290.90212855,28458302001.1
2017-11-30,4663823131.72,86.25,481948000,61.60009202,1381403060.99,41420634780.8,431.21,1903040000,423.152742252,11405663659.7,2547725334.44,26.01,968075008,33.3129478577,133293271.372,5258566448.34,681.13,498872000,9.12849524,288168418.718,165558559434,9906.79,8310689792,270.63114407,22924917043.7
2017-12-01,4759731200,88,561342976,68.48558077,1124744513.48,42774148958.8,445.21,1247879936,416.07329811,9724160844.89,2739087628.54,27.95,853734976,29.2930608685,136510744.1,6081142005.52,787.47,286044000,7.88239271,294203792.096,170457992993,10198.6,6783119872,247.0519056,19570122510.1
2017-12-02,5352677848.01,98.94,402553984,64.95625292,1122786913.23,44862591600.2,466.85,943649984,344.504596509,10617703982.7,3056244510.35,31.18,605113024,29.5075758941,131482309.336,6163280004.33,797.9,188147008,6.8108548,151251977.777,183512296709,10978.3,5138500096,190.29585342,18449211953.6
2017-12-03,5421652736.89,100.19,364022016,64.294623,1129998267.7,44569709982,463.7,990556992,407.152401007,9971702978.59,3016794323.98,30.77,401675008,27.1370137359,96416260.8359,6021309025.58,778.78,192447008,6.89436936,174835596.636,185281686870,11082.7,6608309760,187.45114274,18202697112.7
2017-12-04,5488450530.75,101.4,331151008,98.7547843,1403544350.8,44805171917.3,466.05,1005550016,804.106265031,9815024553.07,2985334555.06,30.44,274351008,29.4251370577,87663629.9639,5959396640.97,770.57,152280992,6.45050262,122751845.558,189197731275,11315.4,6132409856,226.11990963,24984063999.6
2017-12-05,5646242876.03,104.28,328726016,143.39216086,1685633378.35,45222228132.9,470.29,1216720000,1183.24450879,4902828990.64,2982301827.34,30.4,331676992,36.5915497679,137421836.792,5992918409.09,774.71,201103008,7.41262135,198408364.627,195415427048,11685.7,6895260160,219.679754,27862582837.9
2017-12-06,5551014964.02,102.48,547512000,145.80314266,1434370704.27,44492017191.2,462.6,1998259968,1540.65062545,6853217135.64,2992858737.83,30.49,407100000,32.2585490567,176714016.681,5849789161.16,756.01,249072992,7.81661985,301373235.55,199418113826,11923.4,12656300032,257.16995428,33519822353.1
2017-12-07,5417554394.26,99.98,645691008,97.42084821,1248825160.2,41016407299,426.37,2129570048,2239.28904826,5013369890.15,2739321435.1,27.9,449012992,33.3653314564,133605414.76,5417604085.53,699.98,249304992,7.23784748,164935266.632,238626729326,14266.1,17950699520,364.60560502,41078503262.7
2017-12-08,5330100210.06,98.33,1515559936,130.62367601,1969481143.94,41854784993.3,434.99,2336379904,2315.31981304,4185319819.53,2641085304.07,26.89,581400000,43.243401954,224232414.024,5424389173.77,700.68,288291008,7.84481781,268204247.987,297820708448,17802.9,21135998976,641.42966479,34519751834
2017-12-09,6912680348.6,127.48,2436539904,112.30710205,2667594580.45,44014827243,457.34,2003849984,2126.40990786,3146758307.95,2924908611.6,29.77,585616000,34.3441325076,191739852.907,5634571229.39,727.64,211738000,6.33365007,184599591.7,276450919218,16523.3,13911300096,567.08842445,39313620235.6
2017-12-10,8441917173.83,155.63,1087340032,89.4021302,1421912206.93,45511313843.7,472.79,1404179968,1918.26803459,3211757127.28,2871231932,29.22,463748000,29.9128870945,112907465.664,5601784129.58,723.23,190183008,4.00192274,175174851.525,253813019221,15168.4,13433299968,458.10029691,25646823085
2017-12-11,8044923871.26,148.26,2913979904,122.99117854,2174240812.24,42398072797.5,440.36,1771440000,1531.8236839,3028320325.28,2603233300.96,26.48,470359008,31.3793015809,87929188.65,5334549370.69,688.55,184131008,9.07241771,107428947.988,258179853110,15427.4,12153900032,483.63865068,34997845470.9
2017-12-12,11531380480.9,212.46,6961679872,360.900449,7638160590.02,50297547825.5,522.29,5179829760,1559.06119539,7370495938.73,2728405241.33,27.75,819044992,39.6363721948,299779256.543,5935858909.65,765.96,370539008,10.36130879,167448609.659,283189010613,16919.8,14603799552,537.94407913,45542037888.6
2017-12-13,17121412216.7,315.36,3409789952,482.91752641,7687014672.18,62119038898,644.91,4524539904,1445.28530011,7427377794.19,2979040784.91,30.29,688510976,38.3565531603,286537422.315,7170242653.04,925.02,268426000,7.7543934,262207213.351,292939710000,17500,12976900096,604.2979452,48353069370.8
2017-12-14,16357153737.4,301.2,2114880000,321.96257662,3748563097.12,67496470000.9,700.59,3821580032,1714.10815277,9045276186.82,2915962873.97,29.64,632755008,35.4285146614,227737202.371,6855708602.14,884.21,259303008,6.85725374,280057916.708,274306877050,16384.6,13777399808,644.60794431,37521936559.5
2017-12-15,15262902056.6,280.97,2599940096,128.03332985,4179439512.46,67105793956.7,696.38,2758710016,1455.13698942,7399703216.93,3150207462.41,32.02,526729984,40.1122840458,136072734.76,7315829956.52,943.32,191527008,6.45116675,209539305.914,277970092038,16601.3,14309999616,592.70393429,35932354891.7
2017-12-16,16266059766.3,299.34,1291379968,115.79107565,2582663924.86,66137925487.1,686.19,2165690112,1468.25125087,5838201447.88,3152313045.33,32.03,1104770048,43.723884159,183581352.064,6991125501.97,901.22,195788000,7.34626775,220458648.638,297413095785,17760.3,12740599808,534.01138337,34015547807.8
2017-12-17,16403059549.3,301.78,1703580032,126.3619212,2898540082.94,67121324223.7,696.24,2147389952,1172.63438579,5840527687.77,3423611973.73,34.78,428825984,30.2381492095,137142690.022,7871971314,1014.51,460593984,8.66691326,270767546.775,326187261745,19475.8,13314599936,535.43867532,37469204186.1
2017-12-18,17341024842.9,318.95,1966599936,200.26269099,2792750736.01,69592607483.7,721.73,3249230080,1161.928902,6599404223.23,3431491441.79,34.85,1072099968,38.6739676702,285937672.341,8616336185.91,1110.16,278638016,7.04284929,212019853.884,320043663840,19106.4,14839499776,587.12548366,46053266583.7
2017-12-19,19530728024.8,359.13,2150479872,143.07260579,5938053298.44,76568727744.1,793.9,4096549888,1487.48222327,9710321937.37,3881675305.92,39.41,931713024,40.9028704882,261921904.797,9044485664.75,1165.03,302868992,9.64718416,321107360.202,320275975048,19118.3,16894499840,662.59550536,27921654891.1
2017-12-20,19017289455.1,349.6,2104060032,673.72984037,5435595187.53,79827640184.6,827.52,3969939968,1731.48983713,11434147991.9,3976982070.38,40.37,920793024,40.8853805152,262871773.624,9201211754.66,1184.92,816872000,13.36825284,583845615.642,297556510208,17760.3,22149699584,911.59174277,28925969428.8
2017-12-21,17121138620.4,314.66,1555939968,752.61361958,11756695462.2,79142776721.2,820.24,3569060096,1760.2067906,11321819119.7,4322166966.52,43.86,825238976,40.9386850098,342125125.591,12082629851.2,1555.59,476900000,10.40734962,555339136.859,278855061680,16642.4,16516599808,1128.76167038,21021432316.6
2017-12-22,17376250372,319.26,2938040064,534.84132656,4639956647.5,79391000289.9,822.64,4977710080,1640.14807411,12378481625.6,4181064202.99,42.42,817384000,32.0391744209,357751514.301,11202445181.1,1441.9,510588000,8.48373748,1005791678.96,266412913026,15898,22197999616,1495.94647734,21320968719.9
2017-12-23,14659194171.1,269.27,1352579968,335.60839627,2583424365.25,65766475644.9,681.32,2480339968,1207.05966992,6731361014.47,3110041784.33,31.54,385223008,43.5489683274,290407584.07,9315616363.27,1198.74,327128992,6.84184171,432015548.222,233771312729,13948.7,13086000128,1065.61559484,17876947895
2017-12-24,15847439364.8,291.01,1122909952,202.99896498,1642982737.61,69685910815.6,721.77,2300549888,1024.10604988,5617122393.68,3254661920.76,33,316552992,47.6816049812,157778197.447,10001951722.3,1286.73,230643008,4.99147224,237057181.029,244852057455,14608.2,11572299776,881.12136284,16206983431
2017-12-25,15115076805.4,277.49,804377024,172.98782039,1358163086.53,67489469123,698.87,2491760128,756.767674901,4714484356.71,3049196782.84,30.91,258235008,38.9139367736,132996321.95,9256533395.05,1190.53,195124000,4.77401208,161918239.62,234612222008,13995.9,10664699904,689.39441204,19532753166
2017-12-26,14880963378.8,273.11,842993024,183.82219258,1206437969.35,73733324636.2,763.37,2201159936,743.06286587,7025808224.02,3202812259.08,32.46,317646016,43.5510379421,158482247.563,9128079808.72,1173.71,231984992,5.7060032,195617292.553,235319205545,14036.6,13454300160,725.62381816,24633024693.3
2017-12-27,15619730799.8,286.59,777137984,267.51394684,1799705552.31,74870262804.7,774.97,2100029952,826.181804792,8254971607.72,3239460994.96,32.83,217743008,29.9836049295,181025626.326,9552315699.65,1227.95,211339008,6.59680757,241349021.117,271008345325,16163.5,12487600128,784.81712352,27522917856.5
2017-12-28,14835441299,272.13,2593240064,321.66313634,3283120850.84,73653192267.8,762.21,2389149952,832.962895658,10263598287.6,3174211079.28,32.16,307104000,29.2865724748,110977384.027,9247847014.99,1188.51,190296000,5.97091188,166222941.194,266017954055,15864.1,12336499712,785.83389168,22350204741.6
2017-12-29,13651936590.6,250.35,1392210048,231.12994152,5112717920.03,71559533732,740.39,2648969984,1007.43708137,11175228208.4,2927983212.14,29.65,239663008,37.8477242421,138504862.773,9074072354.45,1165.88,195176992,6.86715875,179778162.269,246457750875,14695.8,13025500160,785.79504963,21928912582
2017-12-30,13368815286.1,245.09,943667008,441.52430017,1770454678.1,72872774140.6,753.82,3187780096,972.744759532,12636467673.7,2966300449.45,30.04,241644992,33.9354444627,141880121.933,8933138580.71,1147.48,184834000,10.72172996,159482124.265,246251066607,14681.9,14452599808,778.5711097,20847802426.6
2017-12-31,11838259092.8,216.98,771041984,396.27645139,3101119000.68,68865417605.2,712.21,2554269952,871.221521887,6673558038.45,2641299386.6,26.74,169331008,29.5801700205,249619849.675,7810252557.15,1002.99,154690000,6.16196714,90422175.5741,216351823765,12897.7,12136299520,545.14452622,13686043242.4
2018-01-01,12643291326.7,231.67,633142016,158.74468504,1395521843.83,73091720177.9,755.76,2595760128,768.440906473,6455260063.88,2771408736.04,28.05,870412992,30.8531771276,154354351.872,8210092134.95,1054.07,138567008,6.22667326,73535563.5208,236752434231,14112.2,10291200000,469.41303646,14286973591.9
2018-01-02,12500229122.4,228.99,1237949952,214.30741106,2788360225.98,74710378603.3,772.35,5783349760,1053.0301663,11439362619.7,3405498756.41,34.46,615984000,49.3632123497,247842849.956,8224593513.76,1055.14,257110000,8.34711576,106969637.31,228607743750,13625,16846600192,649.16497626,21070141546.1
2018-01-03,13961645252.7,255.7,3215280128,330.16929513,3437564852.07,85723877182,886,5093159936,1240.29497319,12858852655.8,3451440087.14,34.91,910507008,39.7972280918,192161235.725,9425015850.14,1208.84,175843008,8.46210699,240595983.482,251341864838,14978.2,16871900160,749.68547259,20793365454
2018-01-04,13407573408.8,245.48,3481550080,485.66297458,5194665302.83,93065343758.6,961.71,6502859776,1483.6527485,20325267105.5,3405279383.94,34.44,1733939968,43.4289656564,201222457.918,9153442089.76,1173.71,284844992,9.37024623,183774366.703,256282233068,15270.7,21783199744,778.26109477,22292265231.5
2018-01-05,13167987673.9,241.03,1710599936,370.06491653,7836194763.36,94448336368,975.75,6683149824,3180.85648007,18873133487.8,3577351889.8,36.17,517583008,59.3247328543,347473188.085,9529551417.77,1221.63,237504000,8.12161923,213062517.736,259775902610,15477.2,23840899072,701.35602085,25900974434.4
2018-01-06,13649142598.4,249.77,2264740096,332.88727796,4062482916.76,96347217993.7,995.15,4662219776,3641.86033766,15828284008.5,3592562295.43,36.31,362468992,55.9161341874,476224381.981,9028361462.75,1157.09,215058000,6.97593882,123405959.179,293127978202,17462.1,18314600448,694.47790564,32777363199
2018-01-07,16181944278.1,296.05,1055400000,176.3400634,3764573899.51,101002994524,1043.01,5569880064,2910.38203996,13356911634.3,3804052819.34,38.44,423276000,53.7019267154,235041884.9,9883999491.25,1266.43,230576000,7.63841292,164051649.902,294257724560,17527.3,15866000384,686.11400249,38152383782.5
2018-01-08,15731349863.6,287.73,1182080000,168.23044497,2869497081.88,112187060062,1158.26,8450970112,2944.30486048,18847354018.2,4069512380.55,41.12,798928000,54.6264706077,302477828.929,10018684019.7,1283.36,215239008,6.80195293,185500674.537,276645481434,16476.2,18413899776,694.5264055,28755019697.5
2018-01-09,13923645501.7,254.61,940825024,167.3666241,2755253420.5,111023698785,1146,7965459968,3091.62689702,19368049791.9,3375097825.05,34.09,808371008,63.2351206615,283400796.092,8478143541.9,1085.75,220568992,6.6822255,164776816.78,253967378898,15123.7,16659999744,752.4182028,23699755585.6
2018-01-10,13569514945.2,248.07,1009910016,165.92200852,2317186688.34,126003429766,1300.34,9214950400,3696.64640195,23704540594.2,3776051570.79,38.13,862859008,55.697096098,325174574.199,8712483285.67,1115.48,231944000,6.96055117,234604577.272,245010020724,14588.5,18500800512,720.32570087,21480822244.5
2018-01-11,13761779462.4,251.52,1079389952,134.128334,2056890952.41,122905049407,1268.09,7235899904,3132.4787551,20800940347.8,3656338881.61,36.91,586657984,47.1266884869,274752129.182,8617400477.17,1103.03,176591008,5.84140392,135841001.9,251422531839,14968.2,16534099968,697.44083354,18718517841.3
2018-01-12,12575966401.8,229.79,691160000,133.73444553,1812515985.08,112287298766,1158.29,5222300160,2324.70927583,15052606786.1,3275707121.09,33.06,536064000,48.0969228977,233506432.299,7916516270.23,1013.06,142442000,4.8898345,116276471.324,226016936412,13453.9,12065699840,617.63579417,16490708794
2018-01-13,12967744928.9,236.88,961043008,133.61652386,1677756243.36,123188276426,1270.47,5746760192,2411.6555832,12593461167.5,3585666592.9,36.18,876580992,38.9289569844,451688071.418,8245394462.89,1054.88,174387008,5.95438127,122667981.732,234417062880,13952.4,12763599872,528.46632102,12748028050.8
2018-01-14,14268822971.1,260.58,886414976,109.88905577,2196018583.27,135533286700,1397.48,4841630208,2236.83827578,35138999308.6,4251049396.5,42.89,1314400000,53.4736559224,327253915.186,8585060952.75,1098.06,168878000,5.99359044,154399810.709,241475239740,14370.8,11084099584,491.32446483,12266702309.8
2018-01-15,12997328248.3,237.29,601769984,117.0398274,1702216664.64,132429096596,1365.21,4781100032,2227.02679761,16889265173.5,4231066420.45,42.68,615006976,46.0042058383,334336093.859,7870631704.84,1006.43,179247008,11.52792103,143481506.371,231360509048,13767.3,12750799872,510.11761779,13172946669.1
2018-01-16,12755910737.8,232.82,1405069952,146.24360262,2348522411.36,125413773745,1292.63,8405139968,2229.81190953,20336689646.9,4014986570.41,40.49,699985024,35.6301452407,271531200.13,7334021496.34,937.57,273462016,16.03009903,202688187.922,232543678602,13836.1,18853799936,606.38246009,28204175767.4
2018-01-17,10420658841.6,190.15,1422489984,148.58420394,1563652132.13,102998996262,1061.34,8545160192,2069.22574444,17754581396.1,2815456685.18,28.38,598707008,33.236336577,185454814.241,5933031712.61,758.29,197476992,7.12320697,140195950.35,192146640183,11431.1,18830600192,675.09668652,17637597012.2
2018-01-18,10248095235.5,186.95,936784000,121.21560363,1408148568.91,98662513996,1016.44,5938319872,2153.06673894,14901891210.8,2900751614.02,29.24,455046016,35.6834192913,280072223.231,6261133132.63,800.02,172728992,5.88795434,119628241.012,188265960886,11198.8,15020399616,656.89753535,15128920554.4
2018-01-19,10483721029.7,191.19,560284032,97.42426049,868830132.018,99885404853.7,1028.82,4084450048,1866.32652404,9865358361.62,2980627343.07,30.03,394036992,39.3340646672,114855856.406,6523281393.68,833.3,126837000,6.84288019,95624757.8989,192172793498,11429.8,10740400128,491.48999429,11760289034.2
2018-01-20,10661133292.3,194.38,540785984,86.79967949,774985627.493,101473144851,1044.95,3975190016,1776.83101981,8426711245.59,3185332604.83,32.09,418291008,37.9588099674,119321174.017,6679534037.08,853.05,162376000,5.56876155,90204303.2862,196005845189,11656.2,11801700352,429.4031975,10643662158.3
2018-01-21,11588995280.2,211.24,463516000,74.97143,651386353.476,112249018931,1155.68,3378089984,1323.96038541,8836394182.12,3524013403.62,35.49,381507008,28.050365879,124912340.4,7269260113.03,928.13,109775000,4.5268332,84268968.1521,216769431350,12889.2,9935179776,343.36269629,9135857725.22
2018-01-22,10524547874.3,191.79,494091008,83.96600813,743153842.039,102526175217,1055.35,3810099968,1196.76265691,9808926094.33,3038467446.27,30.59,321230016,37.4238359714,145627666.386,6468519478.02,825.69,100651000,6.54819714,79458162.6234,195669032828,11633.1,10537400320,314.61253947,11990946776.3
2018-01-23,9895453288.91,180.28,441764992,83.39240562,534811147.01,97574578264,1004.17,3556699904,1439.10428008,9368468387.53,2908228089.14,29.28,230031008,34.5813223877,250335571.51,5979943737.91,763.13,110265000,4.02727614,108058712.351,184110425622,10944.5,9660609536,285.95800518,11920415581.8
2018-01-24,9796555159.89,178.43,375948992,81.27281883,945719807.655,95973195825.9,987.48,3944039936,1292.59305475,9088700311.72,2829203085.6,28.47,187788992,31.0357124605,69378923.0928,5934251071.76,757.11,116898000,6.51504082,74962666.0853,183443293801,10903.4,9940989952,283.49809897,11955565338.3
2018-01-25,9971305603.02,181.56,363137984,80.38271757,726123359.53,103356002115,1063.22,4050190080,1058.46029772,4717238018.85,2971048963.01,29.89,162748992,40.8369061854,73239991.7494,6183912620.91,788.77,114378000,5.45625139,119107037.771,192186229941,11421.7,8873169920,220.85446644,9754662056.81
2018-01-26,9878780607.25,179.82,375476992,81.52443368,826360183.318,102354848947,1052.7,3617690112,958.758910851,11005133145.5,2892306870.6,29.1,198044992,33.5485186749,116342688.705,6225917235.64,793.92,100517000,5.36643342,72270198.6665,189419479872,11256,9746199552,209.13221596,11742366541.3
